62 159:	6 (8 3) 11
62 160:	8 (2 11) 2
62 161:	2 (11 2) 5
62 162:	11 (11 5) 5
62 163:	11 (7 5) 4
62 164:	7 (7 4) 1
62 165:	7 (3 1) 7
62 166:	3 (11 7) 1
62 167:	11 (5 1) 6
62 168:	5 (6 6) 2
62 169:	6 (3 2) 10
62 170:	3 (1 10) 7
62 171:	1 (3 7) 9
62 172:	3 (7 9) 8
62 173:	7 (11 8) 0
62 174:	11 (2 0) 6
62 175:	2 (4 6) 9
62 176:	4 (9 9) 2
62 177:	9 (4 2) 1
62 178:	4 (11 1) 2
62 179:	11 (9 2) 6
62 180:	9 (6 6) 6
62 181:	6 (9 6) 3
62 182:	9 (6 3) 7
62 183:	6 (4 7) 4
62 184:	4 (6 4) 4
62 185:	6 (7 4) 1
62 186:	7 (5 1) 10
62 187:	5 (1 10) 2
62 188:	1 (4 2) 3
62 189:	4 (0 3) 7
62 190:	0 (10 7) 5
62 191:	10 (0 5) 10
62 192:	0 (11 10) 11
62 193:	11 (4 11) 5
62 194:	4 (2 5) 9
62 195:	2 (7 9) 7
62 196:	7 (2 7) 1
62 197:	2 (10 1) 9
62 198:	10 (6 9) 2
62 199:	6 (10 2) 9
62 200:	10 (8 9) 1
62 201:	8 (3 1) 2
62 202:	3 (4 2) 10
62 203:	4 (4 10) 2
62 204:	4 (3 2) 8
62 205:	3 (5 8) 0
62 206:	5 (11 0) 3
62 207:	11 (6 3) 8
62 208:	6 (2 8) 10
62 209:	2 (2 10) 0
62 210:	2 (5 0) 5
62 211:	5 (11 5) 11
62 212:	11 (6 11) 5
62 213:	6 (11 5) 1
62 214:	11 (2 1) 0
62 215:	2 (9 0) 8
62 216:	9 (0 8) 7
62 217:	0 (10 7) 4
62 218:	10 (2 4) 8
62 219:	2 (8 8) 8
62 220:	8 (3 8) 2
62 221:	3 (10 2) 1
62 222:	10 (1 1) 9
62 223:	1 (11 9) 7
62 224:	11 (8 7) 3
62 225:	8 (6 3) 1
62 226:	6 (4 1) 3
62 227:	4 (2 3) 0
62 228:	2 (6 0) 0
62 229:	6 (6 0) 3
62 230:	6 (11 3) 9
62 231:	11 (5 9) 9
62 232:	5 (3 9) 3
62 233:	3 (5 3) 10
62 234:	5 (9 10) 7
62 235:	9 (3 7) 7
62 236:	3 (4 7) 3
62 237:	4 (10 3) 4
62 238:	10 (7 4) 2
62 239:	7 (7 2) 4
62 240:	7 (2 4) 1
62 241:	2 (0 1) 4
62 242:	0 (3 4) 9
62 243:	3 (1 9) 0
62 244:	1 (2 0) 3
62 245:	2 (4 3) 3
62 246:	4 (10 3) 3
62 247:	10 (5 3) 10
62 248:	5 (7 10) 8
62 249:	7 (1 8) 9
62 250:	1 (5 9) 10
62 251:	5 (8 10) 0
62 252:	8 (6 0) 2
62 253:	6 (6 2) 8
62 254:	6 (10 8) 8
62 255:	10 (11 8) 10

63 0:	10 (11 8) 7
63 1:	11 (8 7) 7
63 2:	8 (2 7) 9
63 3:	2 (5 9) 6
63 4:	5 (3 6) 10
63 5:	3 (4 10) 3
63 6:	4 (3 3) 9
63 7:	3 (0 9) 11
63 8:	0 (4 11) 4
63 9:	4 (2 4) 3
63 10:	2 (8 3) 11
63 11:	8 (9 11) 4
63 12:	9 (3 4) 5
63 13:	3 (5 5) 10
63 14:	5 (6 10) 4
63 15:	6 (4 4) 5
63 16:	4 (1 5) 10
63 17:	1 (9 10) 9
63 18:	9 (7 9) 4
63 19:	7 (10 4) 2
63 20:	10 (7 2) 2
63 21:	7 (5 2) 10
63 22:	5 (3 10) 7
63 23:	3 (5 7) 7
63 24:	5 (3 7) 1
63 25:	3 (9 1) 1
63 26:	9 (7 1) 2
63 27:	7 (1 2) 0
63 28:	1 (10 0) 3
63 29:	10 (4 3) 10
63 30:	4 (6 10) 0
63 31:	6 (0 0) 7
63 32:	0 (5 7) 9
63 33:	5 (1 9) 0
63 34:	1 (10 0) 4
63 35:	10 (0 4) 10
63 36:	0 (3 10) 6
63 37:	3 (10 6) 11
63 38:	10 (4 11) 2
63 39:	4 (3 2) 6
63 40:	3 (7 6) 7
63 41:	7 (4 7) 9
63 42:	4 (8 9) 3
63 43:	8 (6 3) 7
63 44:	6 (6 7) 2
63 45:	6 (6 2) 8
63 46:	6 (0 8) 8
63 47:	0 (10 8) 9
63 48:	10 (8 9) 4
63 49:	8 (6 4) 7
63 50:	6 (11 7) 11
63 51:	11 (9 11) 3
63 52:	9 (3 3) 10
63 53:	3 (4 10) 9
63 54:	4 (4 9) 4
63 55:	4 (1 4) 11
63 56:	1 (0 11) 8
63 57:	0 (5 8) 0
63 58:	5 (5 0) 4
63 59:	5 (1 4) 11
63 60:	1 (10 11) 4
63 61:	10 (9 4) 6
63 62:	9 (4 6) 0
63 63:	4 (7 0) 6
63 64:	7 (8 6) 0
63 65:	8 (5 0) 6
63 66:	5 (6 6) 1
63 67:	6 (9 1) 8
63 68:	9 (1 8) 7
63 69:	1 (8 7) 0
63 70:	8 (4 0) 10
63 71:	4 (6 10) 8
63 72:	6 (11 8) 5
63 73:	11 (11 5) 1
63 74:	11 (2 1) 9
63 75:	2 (4 9) 8
63 76:	4 (10 8) 1
63 77:	10 (8 1) 11
63 78:	8 (0 11) 7
63 79:	0 (0 7) 6
63 80:	0 (2 6) 0
63 81:	2 (11 0) 7
63 82:	11 (2 7) 6
63 83:	2 (5 6) 5
63 84:	5 (11 5) 11
63 85:	11 (11 11) 5
63 86:	11 (6 5) 0
63 87:	6 (4 0) 1
63 88:	4 (5 1) 0
63 89:	5 (2 0) 6
63 90:	2 (0 6) 9
63 91:	0 (2 9) 1
63 92:	2 (8 1) 1
63 93:	8 (1 1) 0
63 94:	1 (6 0) 7
63 95:	6 (0 7) 0
63 96:	0 (9 0) 5
63 97:	9 (6 5) 2
63 98:	6 (7 2) 8
63 99:	7 (5 8) 10
63 100:	5 (10 10) 4
63 101:	10 (5 4) 5
63 102:	5 (5 5) 0
63 103:	5 (11 0) 1
63 104:	11 (8 1) 2
63 105:	8 (11 2) 11
63 106:	11 (7 11) 1
63 107:	7 (11 1) 10
63 108:	11 (11 10) 2
63 109:	11 (9 2) 0
63 110:	9 (11 0) 0
63 111:	11 (2 0) 8
63 112:	2 (3 8) 2
63 113:	3 (6 2) 8
63 114:	6 (7 8) 1
63 115:	7 (4 1) 3
63 116:	4 (11 3) 10
63 117:	11 (11 10) 10
63 118:	11 (5 10) 11
63 119:	5 (1 11) 7
63 120:	1 (11 7) 0
63 121:	11 (7 0) 4
63 122:	7 (1 4) 7
63 123:	1 (2 7) 2
63 124:	2 (2 2) 10
63 125:	2 (9 10) 7
63 126:	9 (6 7) 8
63 127:	6 (11 8) 6
63 128:	11 (1 6) 5
63 129:	1 (6 5) 1
63 130:	6 (7 1) 8
63 131:	7 (8 8) 5
63 132:	8 (11 5) 6
63 133:	11 (6 6) 6
63 134:	6 (7 6) 1
63 135:	7 (0 1) 7
63 136:	0 (3 7) 9
63 137:	3 (8 9) 4
63 138:	8 (0 4) 9
63 139:	0 (0 9) 4
63 140:	0 (0 4) 0
63 141:	0 (10 0) 1
63 142:	10 (9 1) 4
63 143:	9 (10 4) 5
63 144:	10 (9 5) 2
63 145:	9 (6 2) 3
63 146:	6 (10 3) 10
63 147:	10 (1 10) 6
63 148:	1 (2 6) 0
63 149:	2 (8 0) 0
63 150:	8 (6 0) 7
63 151:	6 (7 7) 9
63 152:	7 (0 9) 8
63 153:	0 (1 8) 2
63 154:	1 (5 2) 1
63 155:	5 (4 1) 5
63 156:	4 (11 5) 2
63 157:	11 (10 2) 6
63 158:	10 (3 6) 3
63 159:	3 (11 3) 3
63 160:	11 (2 3) 10
63 161:	2 (5 10) 5
63 162:	5 (5 5) 10
63 163:	5 (4 10) 3
63 164:	4 (1 3) 11
63 165:	1 (7 11) 3
63 166:	7 (1 3) 9
63 167:	1 (6 9) 5
63 168:	6 (2 5) 9
63 169:	2 (10 9) 9
63 170:	10 (7 9) 4
63 171:	7 (9 4) 11
63 172:	9 (8 11) 4
63 173:	8 (0 4) 3
63 174:	0 (6 3) 3
63 175:	6 (9 3) 6
63 176:	9 (2 6) 1
63 177:	2 (1 1) 1
63 178:	1 (2 1) 10
63 179:	2 (6 10) 11
63 180:	6 (6 11) 2
63 181:	6 (3 2) 8
63 182:	3 (7 8) 8
63 183:	7 (4 8) 3
63 184:	4 (4 3) 1
63 185:	4 (1 1) 6
63 186:	1 (10 6) 7
63 187:	10 (2 7) 0
63 188:	2 (3 0) 6
63 189:	3 (7 6) 11
63 190:	7 (5 11) 4
63 191:	5 (10 4) 0
63 192:	10 (11 0) 8
63 193:	11 (5 8) 3
63 194:	5 (9 3) 7
63 195:	9 (7 7) 1
63 196:	7 (1 1) 9
63 197:	1 (9 9) 2
63 198:	9 (2 2) 9
63 199:	2 (9 9) 3
63 200:	9 (1 3) 0
63 201:	1 (2 0) 1
63 202:	2 (10 1) 6
63 203:	10 (2 6) 2
63 204:	2 (8 2) 11
63 205:	8 (0 11) 5
63 206:	0 (3 5) 8
63 207:	3 (8 8) 6
63 208:	8 (10 6) 5
63 209:	10 (0 5) 1
63 210:	0 (5 1) 2
63 211:	5 (11 2) 9
63 212:	11 (5 9) 10
63 213:	5 (1 10) 10
63 214:	1 (0 10) 11
63 215:	0 (8 11) 8
63 216:	8 (7 8) 2
63 217:	7 (4 2) 2
63 218:	4 (8 2) 10
63 219:	8 (8 10) 11
63 220:	8 (2 11) 3
63 221:	2 (1 3) 6
63 222:	1 (9 6) 8
63 223:	9 (7 8) 8
63 224:	7 (3 8) 3
63 225:	3 (1 3) 3
63 226:	1 (3 3) 8
63 227:	3 (0 8) 5
63 228:	0 (0 5) 5
63 229:	0 (3 5) 2
63 230:	3 (9 2) 10
63 231:	9 (9 10) 1
63 232:	9 (3 1) 5
63 233:	3 (10 5) 11
63 234:	10 (7 11) 11
63 235:	7 (7 11) 4
63 236:	7 (3 4) 3
63 237:	3 (4 3) 5
63 238:	4 (2 5) 9
63 239:	2 (4 9) 3
63 240:	4 (1 3) 11
63 241:	1 (4 11) 6
63 242:	4 (9 6) 11
63 243:	9 (0 11) 7
63 244:	0 (3 7) 4
63 245:	3 (3 4) 7
63 246:	3 (3 7) 5
63 247:	3 (10 5) 2
63 248:	10 (8 2) 9
63 249:	8 (9 9) 2
63 250:	9 (10 2) 4
63 251:	10 (0 4) 9
63 252:	0 (2 9) 4
63 253:	2 (8 4) 3
63 254:	8 (8 3) 5
63 255:	8 (10 5) 8

64 0:	8 (7 5) 8
64 1:	7 (7 8) 6
64 2:	7 (9 6) 1
64 3:	9 (6 1) 1
64 4:	6 (10 1) 6
64 5:	10 (3 6) 8
64 6:	3 (9 8) 11
64 7:	9 (11 11) 7
64 8:	11 (4 7) 1
64 9:	4 (3 1) 9
64 10:	3 (11 9) 1
64 11:	11 (4 1) 9
64 12:	4 (5 9) 0
64 13:	5 (10 0) 10
64 14:	10 (4 10) 1
64 15:	4 (5 1) 1
64 16:	5 (10 1) 9
64 17:	10 (9 9) 6
64 18:	9 (4 6) 3
64 19:	4 (2 3) 9
64 20:	2 (2 9) 8
64 21:	2 (10 8) 11
64 22:	10 (7 11) 4
64 23:	7 (7 4) 2
64 24:	7 (1 2) 7
64 25:	1 (1 7) 10
64 26:	1 (2 10) 9
64 27:	2 (0 9) 7
64 28:	0 (3 7) 5
64 29:	3 (10 5) 11
64 30:	10 (0 11) 5
64 31:	0 (7 5) 2
64 32:	7 (9 2) 1
64 33:	9 (0 1) 8
64 34:	0 (4 8) 5
64 35:	4 (10 5) 0
64 36:	10 (6 0) 0
64 37:	6 (11 0) 11
64 38:	11 (2 11) 2
64 39:	2 (6 2) 8
64 40:	6 (7 8) 1
64 41:	7 (9 1) 7
64 42:	9 (3 7) 3
64 43:	3 (7 3) 9
64 44:	7 (2 9) 9
64 45:	2 (8 9) 3
64 46:	8 (8 3) 1
64 47:	8 (9 1) 2
64 48:	9 (4 2) 8
64 49:	4 (7 8) 8
64 50:	7 (11 8) 5
64 51:	11 (3 5) 8
64 52:	3 (10 8) 9
64 53:	10 (9 9) 6
64 54:	9 (4 6) 3
64 55:	4 (11 3) 1
64 56:	11 (8 1) 2
64 57:	8 (0 2) 7
64 58:	0 (4 7) 3
64 59:	4 (11 3) 10
64 60:	11 (4 10) 2
64 61:	4 (6 2) 11
64 62:	6 (0 11) 0
64 63:	0 (6 0) 0
64 64:	6 (0 0) 0
64 65:	0 (6 0) 5
64 66:	6 (1 5) 5
64 67:	1 (8 5) 8
64 68:	8 (7 8) 1
64 69:	7 (0 1) 9
64 70:	0 (10 9) 6
64 71:	10 (8 6) 0
64 72:	8 (5 0) 10
64 73:	5 (1 10) 10
64 74:	1 (9 10) 2
64 75:	9 (8 2) 11
64 76:	8 (1 11) 7
64 77:	1 (11 7) 11
64 78:	11 (7 11) 1
64 79:	7 (6 1) 7
64 80:	6 (0 7) 1
64 81:	0 (7 1) 2
64 82:	7 (6 2) 3
64 83:	6 (5 3) 2
64 84:	5 (11 2) 9
64 85:	11 (5 9) 5
64 86:	5 (0 5) 9
64 87:	0 (1 9) 1
64 88:	1 (0 1) 9
64 89:	0 (6 9) 7
64 90:	6 (9 7) 4
64 91:	9 (1 4) 11
64 92:	1 (1 11) 0
64 93:	1 (0 0) 7
64 94:	0 (7 7) 8
64 95:	7 (0 8) 11
64 96:	0 (5 11) 10
64 97:	5 (2 10) 9
64 98:	2 (8 9) 7
64 99:	8 (10 7) 7
64 100:	10 (4 7) 2
64 101:	4 (5 2) 7
64 102:	5 (0 7) 5
64 103:	0 (1 5) 9
64 104:	1 (2 9) 0
64 105:	2 (11 0) 8
64 106:	11 (1 8) 7
64 107:	1 (10 7) 5
64 108:	10 (2 5) 10
64 109:	2 (0 10) 7
64 110:	0 (0 7) 8
64 111:	0 (8 8) 10
64 112:	8 (2 10) 3
64 113:	2 (8 3) 6
64 114:	8 (1 6) 11
64 115:	1 (3 11) 10
64 116:	3 (10 10) 4
64 117:	10 (10 4) 8
64 118:	10 (11 8) 0
64 119:	11 (7 0) 4
64 120:	7 (0 4) 3
64 121:	0 (4 3) 3
64 122:	4 (7 3) 4
64 123:	7 (2 4) 0
64 124:	2 (10 0) 4
64 125:	10 (7 4) 11
64 126:	7 (8 11) 4
64 127:	8 (6 4) 8
64 128:	6 (5 8) 11
64 129:	5 (1 11) 3
64 130:	1 (8 3) 0
64 131:	8 (5 0) 5
64 132:	5 (6 5) 7
64 133:	6 (6 7) 2
64 134:	6 (1 2) 11
64 135:	1 (7 11) 1
64 136:	7 (9 1) 11
64 137:	9 (4 11) 5
64 138:	4 (9 5) 4
64 139:	9 (4 4) 6
64 140:	4 (0 6) 10
64 141:	0 (1 10) 6
64 142:	1 (4 6) 4
64 143:	4 (5 4) 0
64 144:	5 (2 0) 2
64 145:	2 (3 2) 2
64 146:	3 (10 2) 3
64 147:	10 (6 3) 2
64 148:	6 (0 2) 11
64 149:	0 (0 11) 4
64 150:	0 (7 4) 8
64 151:	7 (9 8) 0
64 152:	9 (8 0) 3
64 153:	8 (2 3) 0
64 154:	2 (1 0) 6
64 155:	1 (5 6) 3
64 156:	5 (2 3) 6
64 157:	2 (6 6) 6
64 158:	6 (3 6) 5
64 159:	3 (3 5) 8
64 160:	3 (10 8) 5
64 161:	10 (5 5) 6
64 162:	5 (10 6) 2
64 163:	10 (3 2) 6
64 164:	3 (11 6) 6
64 165:	11 (3 6) 9
64 166:	3 (9 9) 2
64 167:	9 (5 2) 10
64 168:	5 (9 10) 3
64 169:	9 (9 3) 3
64 170:	9 (4 3) 10
64 171:	4 (11 10) 2
64 172:	11 (4 2) 3
64 173:	4 (3 3) 6
64 174:	3 (3 6) 3
64 175:	3 (6 3) 3
64 176:	6 (1 3) 9
64 177:	1 (1 9) 0
64 178:	1 (10 0) 1
64 179:	10 (11 1) 6
64 180:	11 (2 6) 4
64 181:	2 (8 4) 0
64 182:	8 (8 0) 9
64 183:	8 (3 9) 7
64 184:	3 (1 7) 2
64 185:	1 (6 2) 4
64 186:	6 (7 4) 4
64 187:	7 (0 4) 5
64 188:	0 (6 5) 8
64 189:	6 (11 8) 10
64 190:	11 (4 10) 4
64 191:	4 (0 4) 6
64 192:	0 (8 6) 4
64 193:	8 (3 4) 6
64 194:	3 (7 6) 7
64 195:	7 (1 7) 6
64 196:	1 (9 6) 8
64 197:	9 (2 8) 1
64 198:	2 (9 1) 9
64 199:	9 (3 9) 7
64 200:	3 (0 7) 8
64 201:	0 (1 8) 11
64 202:	1 (6 11) 8
64 203:	6 (2 8) 10
64 204:	2 (11 10) 3
64 205:	11 (5 3) 10
64 206:	5 (8 10) 11
64 207:	8 (6 11) 7
64 208:	6 (5 7) 4
64 209:	5 (1 4) 0
64 210:	1 (2 0) 1
64 211:	2 (9 1) 10
64 212:	9 (10 10) 4
64 213:	10 (10 4) 2
64 214:	10 (11 2) 0
64 215:	11 (8 0) 11
64 216:	8 (2 11) 9
64 217:	2 (2 9) 6
64 218:	2 (10 6) 4
64 219:	10 (11 4) 7
64 220:	11 (3 7) 4
64 221:	3 (6 4) 2
64 222:	6 (8 2) 5
64 223:	8 (8 5) 4
64 224:	8 (3 4) 2
64 225:	3 (3 2) 5
64 226:	3 (8 5) 11
64 227:	8 (5 11) 4
64 228:	5 (5 4) 9
64 229:	5 (2 9) 1
64 230:	2 (10 1) 1
64 231:	10 (1 1) 0
64 232:	1 (5 0) 5
64 233:	5 (11 5) 11
64 234:	11 (11 11) 5
64 235:	11 (4 5) 10
64 236:	4 (3 10) 10
64 237:	3 (5 10) 0
64 238:	5 (9 0) 7
64 239:	9 (3 7) 3
64 240:	3 (11 3) 2
64 241:	11 (6 2) 1
64 242:	6 (11 1) 10
64 243:	11 (7 10) 11
64 244:	7 (4 11) 9
64 245:	4 (7 9) 3
64 246:	7 (5 3) 6
64 247:	5 (2 6) 10
64 248:	2 (9 10) 8
64 249:	9 (2 8) 3
64 250:	2 (4 3) 0
64 251:	4 (9 0) 5
64 252:	9 (4 5) 5
64 253:	4 (3 5) 1
64 254:	3 (5 1) 10
64 255:	5 (8 10) 5

65 0:	5 (8 10) 4
65 1:	8 (6 4) 0
65 2:	6 (1 0) 10
65 3:	1 (1 10) 5
65 4:	1 (6 5) 6
65 5:	6 (8 6) 11
65 6:	8 (11 11) 2
65 7:	11 (7 2) 8
65 8:	7 (1 8) 1
65 9:	1 (9 1) 11
65 10:	9 (1 11) 9
65 11:	1 (9 9) 7
65 12:	9 (0 7) 9
65 13:	0 (10 9) 3
65 14:	10 (1 3) 2
65 15:	1 (1 2) 6
65 16:	1 (9 6) 2
65 17:	9 (6 2) 11
65 18:	6 (3 11) 6
65 19:	3 (9 6) 1
65 20:	9 (8 1) 10
65 21:	8 (11 10) 11
65 22:	11 (4 11) 10
65 23:	4 (2 10) 8
65 24:	2 (7 8) 4
65 25:	7 (10 4) 9
65 26:	10 (9 9) 7
65 27:	9 (7 7) 1
65 28:	7 (5 1) 6
65 29:	5 (11 6) 11
65 30:	11 (5 11) 9
65 31:	5 (2 9) 9
65 32:	2 (1 9) 0
65 33:	1 (8 0) 3
65 34:	8 (5 3) 0
65 35:	5 (0 0) 6
65 36:	0 (0 6) 9
65 37:	0 (11 9) 8
65 38:	11 (2 8) 10
65 39:	2 (8 10) 0
65 40:	8 (1 0) 6
65 41:	1 (7 6) 11
65 42:	7 (3 11) 2
65 43:	3 (9 2) 0
65 44:	9 (9 0) 3
65 45:	9 (3 3) 1
65 46:	3 (1 1) 0
65 47:	1 (2 0) 1
65 48:	2 (8 1) 11
65 49:	8 (8 11) 0
65 50:	8 (5 0) 10
65 51:	5 (8 10) 0
65 52:	8 (9 0) 3
65 53:	9 (6 3) 3
65 54:	6 (3 3) 7
65 55:	3 (1 7) 10
65 56:	1 (2 10) 0
65 57:	2 (7 0) 2
65 58:	7 (3 2) 10
65 59:	3 (10 10) 8
65 60:	10 (2 8) 6
65 61:	2 (11 6) 6
65 62:	11 (0 6) 11
65 63:	0 (0 11) 5
65 64:	0 (0 5) 10
65 65:	0 (5 10) 10
65 66:	5 (5 10) 11
65 67:	5 (8 11) 11
65 68:	8 (1 11) 11
65 69:	1 (9 11) 5
65 70:	9 (6 5) 8
65 71:	6 (0 8) 4
65 72:	0 (10 4) 2
65 73:	10 (10 2) 2
65 74:	10 (2 2) 2
65 75:	2 (11 2) 11
65 76:	11 (7 11) 4
65 77:	7 (11 4) 5
65 78:	11 (1 5) 7
65 79:	1 (7 7) 8
65 80:	7 (1 8) 0
65 81:	1 (2 0) 9
65 82:	2 (3 9) 3
65 83:	3 (2 3) 1
65 84:	2 (9 1) 10
65 85:	9 (5 10) 6
65 86:	5 (9 6) 4
65 87:	9 (1 4) 0
65 88:	1 (9 0) 4
65 89:	9 (7 4) 9
65 90:	7 (4 9) 9
65 91:	4 (11 9) 2
65 92:	11 (0 2) 8
65 93:	0 (7 8) 11
65 94:	7 (8 11) 7
65 95:	8 (11 7) 7
65 96:	11 (10 7) 10
65 97:	10 (9 10) 9
65 98:	9 (7 9) 6
65 99:	7 (7 6) 4
65 100:	7 (2 4) 2
65 101:	2 (7 2) 2
65 102:	7 (5 2) 10
65 103:	5 (9 10) 2
65 104:	9 (0 2) 11
65 105:	0 (8 11) 4
65 106:	8 (7 4) 1
65 107:	7 (5 1) 0
65 108:	5 (10 0) 1
65 109:	10 (7 1) 1
65 110:	7 (8 1) 1
65 111:	8 (10 1) 4
65 112:	10 (3 4) 4
65 113:	3 (6 4) 7
65 114:	6 (11 7) 6
65 115:	11 (10 6) 6
65 116:	10 (4 6) 2
65 117:	4 (8 2) 5
65 118:	8 (0 5) 8
65 119:	0 (4 8) 3
65 120:	4 (3 3) 6
65 121:	3 (3 6) 3
65 122:	3 (4 3) 10
65 123:	4 (0 10) 1
65 124:	0 (4 1) 2
65 125:	4 (11 2) 5
65 126:	11 (4 5) 5
65 127:	4 (8 5) 3
65 128:	8 (11 3) 0
65 129:	11 (3 0) 5
65 130:	3 (0 5) 9
65 131:	0 (5 9) 2
65 132:	5 (7 2) 8
65 133:	7 (2 8) 4
65 134:	2 (11 4) 1
65 135:	11 (1 1) 11
65 136:	1 (11 11) 10
65 137:	11 (5 10) 1
65 138:	5 (4 1) 4
65 139:	4 (6 4) 1
65 140:	6 (10 1) 0
65 141:	10 (6 0) 2
65 142:	6 (4 2) 1
65 143:	4 (0 1) 5
65 144:	0 (2 5) 0
65 145:	2 (2 0) 1
65 146:	2 (3 1) 5
65 147:	3 (2 5) 9
65 148:	2 (11 9) 0
65 149:	11 (4 0) 6
65 150:	4 (8 6) 9
65 151:	8 (0 9) 7
65 152:	0 (3 7) 3
65 153:	3 (0 3) 5
65 154:	0 (6 5) 2
65 155:	6 (3 2) 6
65 156:	3 (6 6) 7
65 157:	6 (6 7) 2
65 158:	6 (5 2) 5
65 159:	5 (8 5) 11
65 160:	8 (5 11) 4
65 161:	5 (6 4) 5
65 162:	6 (2 5) 10
65 163:	2 (6 10) 8
65 164:	6 (6 8) 7
65 165:	6 (9 7) 11
65 166:	9 (2 11) 3
65 167:	2 (10 3) 4
65 168:	10 (3 4) 8
65 169:	3 (3 8) 7
65 170:	3 (10 7) 11
65 171:	10 (2 11) 6
65 172:	2 (3 6) 8
65 173:	3 (6 8) 0
65 174:	6 (3 0) 5
65 175:	3 (3 5) 2
65 176:	3 (9 2) 8
65 177:	9 (0 8) 7
65 178:	0 (1 7) 7
65 179:	1 (6 7) 8
65 180:	6 (4 8) 5
65 181:	4 (0 5) 0
65 182:	0 (9 0) 8
65 183:	9 (7 8) 3
65 184:	7 (2 3) 0
65 185:	2 (4 0) 1
65 186:	4 (4 1) 3
65 187:	4 (5 3) 4
65 188:	5 (8 4) 6
65 189:	8 (10 6) 4
65 190:	10 (4 4) 3
65 191:	4 (6 3) 7
65 192:	6 (4 7) 8
65 193:	4 (6 8) 8
65 194:	6 (7 8) 1
65 195:	7 (6 1) 4
65 196:	6 (8 4) 5
65 197:	8 (1 5) 9
65 198:	1 (9 9) 6
65 199:	9 (7 6) 4
65 200:	7 (8 4) 2
65 201:	8 (11 2) 10
65 202:	11 (8 10) 4
65 203:	8 (10 4) 5
65 204:	10 (3 5) 8
65 205:	3 (10 8) 7
65 206:	10 (11 7) 1
65 207:	11 (7 1) 8
65 208:	7 (4 8) 4
65 209:	4 (0 4) 7
65 210:	0 (1 7) 11
65 211:	1 (10 11) 1
65 212:	10 (4 1) 0
65 213:	4 (2 0) 9
65 214:	2 (0 9) 3
65 215:	0 (11 3) 7
65 216:	11 (9 7) 2
65 217:	9 (6 2) 3
65 218:	6 (4 3) 5
65 219:	4 (7 5) 2
65 220:	7 (4 2) 9
65 221:	4 (2 9) 9
65 222:	2 (5 9) 5
65 223:	5 (4 5) 3
65 224:	4 (2 3) 3
65 225:	2 (5 3) 0
65 226:	5 (11 0) 3
65 227:	11 (4 3) 3
65 228:	4 (9 3) 1
65 229:	9 (1 1) 11
65 230:	1 (1 11) 6
65 231:	1 (0 6) 8
65 232:	0 (5 8) 7
65 233:	5 (11 7) 9
65 234:	11 (5 9) 5
65 235:	5 (10 5) 6
65 236:	10 (10 6) 9
65 237:	10 (0 9) 7
65 238:	0 (7 7) 7
65 239:	7 (3 7) 10
65 240:	3 (2 10) 10
65 241:	2 (1 10) 3
65 242:	1 (10 3) 5
65 243:	10 (11 5) 10
65 244:	11 (9 10) 6
65 245:	9 (3 6) 9
65 246:	3 (6 9) 1
65 247:	6 (10 1) 4
65 248:	10 (8 4) 8
65 249:	8 (3 8) 9
65 250:	3 (0 9) 0
65 251:	0 (5 0) 10
65 252:	5 (5 10) 3
65 253:	5 (1 3) 7
65 254:	1 (10 7) 11
65 255:	10 (5 11) 10

66 0:	10 (4 11) 3
66 1:	4 (0 3) 5
66 2:	0 (10 5) 9
66 3:	10 (5 9) 11
66 4:	5 (6 11) 2
66 5:	6 (11 2) 3
66 6:	11 (2 3) 6
66 7:	2 (8 6) 4
66 8:	8 (1 4) 0
66 9:	1 (11 0) 10
66 10:	11 (9 10) 2
66 11:	9 (7 2) 11
66 12:	7 (9 11) 4
66 13:	9 (3 4) 5
66 14:	3 (2 5) 0
66 15:	2 (6 0) 2
66 16:	6 (2 2) 1
66 17:	2 (11 1) 6
66 18:	11 (6 6) 8
66 19:	6 (1 8) 10
66 20:	1 (10 10) 4
66 21:	10 (11 4) 9
66 22:	11 (10 9) 6
66 23:	10 (8 6) 10
66 24:	8 (4 10) 3
66 25:	4 (9 3) 2
66 26:	9 (7 2) 7
66 27:	7 (1 7) 11
66 28:	1 (6 11) 1
66 29:	6 (11 1) 8
66 30:	11 (9 8) 1
66 31:	9 (9 1) 2
66 32:	9 (0 2) 8
66 33:	0 (3 8) 3
66 34:	3 (0 3) 7
66 35:	0 (6 7) 7
66 36:	6 (9 7) 4
66 37:	9 (8 4) 4
66 38:	8 (10 4) 5
66 39:	10 (0 5) 4
66 40:	0 (6 4) 4
66 41:	6 (11 4) 5
66 42:	11 (2 5) 3
66 43:	2 (0 3) 7
66 44:	0 (3 7) 8
66 45:	3 (1 8) 7
66 46:	1 (0 7) 8
66 47:	0 (1 8) 9
66 48:	1 (11 9) 11
66 49:	11 (0 11) 9
66 50:	0 (10 9) 2
66 51:	10 (0 2) 0
66 52:	0 (3 0) 7
66 53:	3 (3 7) 2
66 54:	3 (7 2) 3
66 55:	7 (10 3) 2
66 56:	10 (0 2) 11
66 57:	0 (2 11) 9
66 58:	2 (10 9) 6
66 59:	10 (8 6) 5
66 60:	8 (6 5) 3
66 61:	6 (6 3) 8
66 62:	6 (11 8) 7
66 63:	11 (5 7) 9
66 64:	5 (10 9) 0
66 65:	10 (10 0) 4
66 66:	10 (11 4) 0
66 67:	11 (11 0) 7
